Title,Author,Publisher,Year,Price,Image Filename
மணியம்-100 சரித்திரம் படைத்த சித்திரங்கள்,சுப்ர. பாலன்,பூம்புகார் பதிப்பகம்,2023.0,900.0,WhatsAppImage2023-10-27at12.03.39PM.jpg
உணவு மருத்துவம்,கந்தசாமி முதலியார்,பாரி நிலையம்,2012.0,150.0,unavu-maruththuvam_FrontImage_175.jpg
திராவிட மாயை - ஒரு பார்வை -மூன்று பாகம் சேர்த்து,சுப்பு,ரேர் பப்ளிகேஷன்ஸ்,,600.0,1000000022479.jpg
கர்த்தரின் நாமத்தில்,சகோதரி லூசிகளப்புரா,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிமிடெட்,2020.0,170.0,WhatsAppImage2023-09-27at11.09.44AM.jpg
அள்ள அள்ளப் பணம் பாகம்-2,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2007.0,230.0,9788183682718.jpg
திருமூலர் திருமந்திரம் மூலமும் உரையும்,ஞா. மாணிக்கவாசகர்,உமா பதிப்பகம்,2021.0,700.0,71abZmDwF1L._SL1500.jpg
Thae Oru Ilayin Varalaru/தே: ஒரு இலையின் வரலாறு,ராய் மாக்ஸம்,கிழக்கு பதிப்பகம்,2020.0,325.0,9788194865384.jpg
தமிழ்நாடு - அரசாங்கம் - நிர்வாகம் - ஆளுகை,டாக்டர் க.வெங்கடேசன்,வர்த்தமானன் பதிப்பகம்,2016.0,650.0,81NkH3Wc9hL.jpg
Vijayanagara Perarasu /விஜயநகர பேரரசு,எஸ். கிருஷ்ணன்,கிழக்கு பதிப்பகம்,2022.0,225.0,Vijayanagara-Perarasu_9789390958511_KZK-W-New.jpg
சொல் என்றொரு சொல்,"பிரேம், ரமேஷ்",காவ்யா,2012.0,125.0,
தென்பாண்டித் தமிழரின் சிலம்ப வரலாறும் அடிமுறைகளும்,அ.அருணாசலம்,Dialforbooks,,250.0,
ஒரு ஆன்மாவின் தேடல்,மிகெய்ல் நைமி,கண்ணதாசன் பதிப்பகம்,2023.0,180.0,oru-aanmavin-thedal_FrontImage_205.jpg
இரு புறமும் சுழலும் கடிகாரம்,மாலதி சிவராமகிருஷ்ணன்,தடம் பதிப்பகம்,2022.0,250.0,Iru-Puramum.jpg
மிச்சக் கதைகள்,கி. ராஜநாராயணன்,அன்னம்,2021.0,300.0,1000000031175.jpg
Ariyappadatha Christhavam Part-1 & Part-2 / அறியப்படாத கிறிஸ்தவம் (இரண்டு பகுதிகள்),நிவேதிதா லூயிஸ்,கிழக்கு,2022.0,1200.0,274383798_5377830518936177_7660644976344647539_n.jpg
Pillaiyar Suzhi/பிள்ளையார் சுழி,டெல்லி கணேஷ்,கிழக்கு,2021.0,300.0,WhatsApp-Image-2021-12-04-at-10.16.26-AM.jpg
Sindhu Samaveli Naagarigam Kandupidikkappatta Kathai/சிந்து சமவெளி நாகரிகம்: கண்டுபிடிக்கப்பட்ட கதை,நிவேதிதா லூயிஸ்,கிழக்கு பதிப்பகம்,2021.0,100.0,Sindhu-Samaveli-Naagarigam.jpg
அந்தக் காலப் பக்கங்கள்,அரவிந்த் சுவாமிநாதன்,சுவாசம்,2021.0,200.0,Antha-Kaala-Pakkangal-Part-1.jpg
Ponniyin Selvan (All Parts) / பொன்னியின் செல்வன் அனைத்து பாகங்களும்,கல்கி,ஸ்ரீ பாலாஜி பப்ளிகேஷன்ஸ்,,900.0,41-7CBq979L._SX305_BO1204203200.jpg
அருணாசல மகிமை,,கலைஞன் பதிப்பகம்,2012.0,350.0,
அள்ள அள்ள பணம் - 5,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2009.0,180.0,9788184933772.jpg
Thamizhaga Palayangalin Varalaru/தமிழகப் பாளையங்களின் வரலாறு,மு. கோபி சரபோஜி,கிழக்கு,2020.0,150.0,9788194865360_-1.jpg
பொன்னியின் செல்வன்(பாகம்1-5 சேர்த்து)/Ponniyin Selvan,,கிழக்கு பதிப்பகம்,,700.0,PS-Combo-image-1.jpg
இயற்கை நெறியே இனிய மருந்து,தி. சிவகாமி,நியூ செஞ்சுரி புக் ஹவுஸ்,2013.0,175.0,1000000019215.jpg
சிவாஜி கணேசன்( மூன்று பாகங்கள்),முனைவர் கா.வெ.சே.மருது மோகன்,வளரி ஸ்டுடியோஸ்,2022.0,2550.0,WhatsApp-Image-2023-01-05-at-4.16.08-PM.jpg
அள்ள அள்ள பணம்-4: போர்ட்ஃபோலியோ முதலீடுகள்,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2009.0,175.0,9788184930641.jpg
வானலைகளில் ஒரு வழிப்போக்கன்,B.H.அப்துல் ஹமீத்,ரஹ்மத் பதிப்பகம்,,500.0,vaanalaigalil-oru-vazhipokkan-10022758-550x550h.jpg
Venmurasu - Kuruthicharal-Classic Edition/குருதிச்சாரல் (வெண்முரசு நாவல்-16)- மகாபாரதம் நாவல் வடிவில் (செம்பதிப்பு),ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,,1600.0,9788184939293-scaled.jpg
கேள்வி எண் 17182 / Kelvi Enn 17182,சவுக்கு சங்கர் / Savukku Shankar,கிழக்கு,2023.0,170.0,Kelvi-Enn-17182_9789390958894_KZK-Front.jpg
தமிழச்சி ஆண்டாள் - மெய்சிலிர்க்கும் காவியம்,ப்ரியா கல்யாணராமன்,குமுதம்,,290.0,
அரங்கவியல்,சக்திபெருமாள் வே. சரோஜா,காவ்யா,2012.0,150.0,
கவிதை இயற்றிக் கலக்கு,பேராசிரியர் பசுபதி,எல் கே எம்,2010.0,250.0,
நீர்ச்சுடர் – (வெண்முரசு செம்பதிப்பு)23,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2022.0,1200.0,Neerchudar.jpg
உலகை உலுக்கிய வாசகங்கள்,வெ. இறையன்பு,கற்பகம் புத்தகலாயம்,2015.0,550.0,51QCJbHE9L._SY445_SX342.jpg
மகாபாரதம் (வியாசர் விருந்து),ராஜாஜி,வானதி பதிப்பகம்,1973.0,250.0,1000000002425.jpg
நான் கிருஷ்ணதேவராயன்(இரண்டு பாகங்கள்),ரா.கி. ரங்கராஜன்,Dialforbooks,,450.0,WhatsApp-Image-2022-02-25-at-4.54.47-PM.jpg
சித்த மருத்துவ போட்டித் தேர்வு வினா-விடை தொகுப்பு நூல் ( 3 பாகங்கள் ),டாக்டர் ஒய். ஆர். மானக்சா,செண்பகா பதிப்பகம்,2020.0,2000.0,WhatsAppImage2024-07-05at3.31.32PM.jpg
எரியும் பனிக்காடு,"பி.எச்.டேனியல் (ஆசிரியர்), இரா.முருகவேள் (தமிழில்)",பொன்னுலகம் பதிப்பகம்,2017.0,125.0,WhatsAppImage2024-10-24at1.37.11PM.jpg
Senthamizh Naadum Panbum/செந்தமிழ் நாடும் பண்பும்,இரா.நாகசாமி,கிழக்கு பதிப்பகம்,2021.0,180.0,Senthamizh-Naadum-Panbum-Front.jpg
ஜாதகம் பார்ப்பது எப்படி?,மணிமேகலை பிரசுரம்,மணிமேகலை,2012.0,200.0,
நீண்ட காத்திருப்பு,கொமடோர் அஜித் போயகொட,வடலி,2020.0,220.0,1000000030512.jpg
மூன்றாம் பிறை,,வம்சி,2010.0,150.0,1000000002314.jpg
தம்மபதம் - பாகம் 1,ஓஷோ,கண்ணதாசன் பதிப்பகம்,2010.0,300.0,8447.jpg
அம்மாவுக்கு மகள் சொன்ன உலகின் முதல் கதை,மு. முருகேஷ்,அகநி,,120.0,1000000026960.jpg
கடல் புறா மூன்று பாகங்கள்,சாண்டில்யன்,வானதி பதிப்பகம்,1967.0,1150.0,91pXDtW7nMS._SY425.jpg
இப்பொழுது,எகார்ட் டோலே,Dialforbooks,,275.0,1000000017122.jpg
காவல் புலன் விசாரணை பாகம் 1 &  2,வீ. சித்தண்ணன்,Jey Win Publications,2013.0,1500.0,1000000013068.jpg
பகவத் கீதை ஒரு தரிசனம் (பாகம்-9),ஓஷோ,கவிதா பப்ளிகேஷன்,,200.0,1000000001095.jpg
கொற்றவை,,தமிழினி,,650.0,1000000000145.jpg
தமிழ்ச்சி ஆண்டாள் பகுதி-2,ப்ரியா கல்யாணராமன்,குமுதம்,,290.0,
நான் கண்ட எம்.ஜி.ஆர்,இரா.தங்கத்துரை,கருத்துக்களம்,,175.0,
சமணர் கழுவேற்றம்: ஒரு வரலாற்றுத் தேடல்,கோ.செங்குட்டுவன்,கிழக்கு,2017.0,180.0,9789386737243.jpg
என் பார்வையில் பிரபலங்கள்,பி.ஆர்.துரை,வர்த்தமானன் பதிப்பகம்,,250.0,En-Parvaiyil-Prabalangal.jpg
நிறங்களின் மொழி,"மனோகர் தேவதாஸ், தேனி சீருடையான்",விகடன்,2014.0,350.0,1000000024074.jpg
முதற்கனல் (வெண்முரசு நாவல்-1) - மகாபாரதம் நாவல் வடிவில் (செம்பதிப்பு),ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,,1500.0,9789384149123.jpg
அபூர்வ ராமாயணம் (தொகுதி 1) காற்றின் குரல்,திருப்பூர் கிருஷ்ணன்,திருப்பூர் குமரன் பதிப்பகம்,2013.0,250.0,1000000022167.jpg
SPB பாடகன் சங்கதி,கானா பிரபா,அகநாழிகை,2022.0,500.0,SPB-Paadagan.jpg
பெரியாரின் போர்வாள் நடிகவேள் எம்.ஆர். ராதா,தஞ்சை ச. சோமசுந்தரம்,தந்தை பெரியார் திராவிடர் கழகம்,2021.0,250.0,prp.png
களிற்றியானை நிரை(வெண்முரசு செம்பதிப்பு)24,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2022.0,1500.0,Web-Kalitriyaanai-Nirai.jpg
ஜாதக பலதீபிகை,கடலங்குடி பப்ளிகேஷன்ஸ்,கடலாங்குடி,2012.0,220.0,
Cherar Chozhar Pandiyar Moovendar Varalaru/சேரர் சோழர் பாண்டியர்,எஸ்.கிருஷ்ணன்,கிழக்கு,2022.0,275.0,serar.jpg
பராக்கிரம பாண்டியனின் கோவனூர்ச் செப்பேடு,முனைவர் க.சங்கரநாராயணன்,கிழக்கு,2019.0,100.0,9789351350309.jpg
கல்லுக்குள் ஈரம் (தேசிய நீரோட்ட நாவல்),ர.சு. நல்லபெருமாள்,வானதி பதிப்பகம்,,400.0,1000000005176.jpg
தெய்வத்தின் குரல் ( 7 பகுதிகள் ),ரா. கணபதி,வானதி பதிப்பகம்,2010.0,3500.0,1000000005282.jpg
பாரதி என் காதலன்,நெல்லை கணேஷ்,தடம் பதிப்பகம்,2020.0,100.0,9788194660996.jpg
வால்காவில் இருந்து கங்கை வரை-Valkavil irunthu gangai varai,ராகுல் சாங்கிருத்தியாயன்-தமிழில்  C.S.தேவநாதன்,நற்றிணை பதிப்பகம்,2024.0,140.0,valkavil-irunthu-gangai-varai-10026897-1000x1000h.jpg
தேசாந்திரி,S.Ramakrishnan,தேசாந்திரி,2018.0,275.0,1000000002463.jpg
வாடியது கொக்கு - கவிக்கோ அப்துல் ரஹ்மான் நினைவு ஹைக்கூ போட்டி 2022ல் பரிசுபெற்ற கவிதைகள்,கவிதை,டிஸ்கவரி புக் பேலஸ்,2022.0,150.0,vaadiyathu-kokku_FrontImage_423.jpg
Aryabatarin Kanidham /ஆர்யபடரின் கணிதம்,Badri Seshadri /பத்ரி சேஷாத்ரி,கிழக்கு,2022.0,135.0,Aryabatarin-Kanidham_9789390958658_KZK-W.jpg
மனசே மகிழ்ச்சி பழகு,ஃபஜிலாஆசாத்,குமுதம்,,200.0,
பனி மனிதன்,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2023.0,330.0,vasippathu-eppadi-10016917-550x550h-1-e1676876148303.jpg
தமிழ்நாடு நகர்ப்புற உள்ளாட்சி அமைப்புகள் சட்டம்-1998,வடகரை செல்வராஜ்,ரேவதி பப்ளிகேஷன்ஸ்,,450.0,vadakarai.jpg
சாவர்க்கரின் வாக்குமூலம்,தமிழில்: ஜனனி ரமேஷ்,தடம் பதிப்பகம்,2021.0,100.0,sv-1.jpg
பிஷப் கால்டுவெல் - பிழையுரையும் பொய்யுரையும் - திராவிட இனவாதமும்,உமரி காசிவேலு,வர்ஷன் பிரசுரம்,2018.0,250.0,1000000027232.jpg
விடுதலைப் புலிகள்,மருதன்,கிழக்கு பதிப்பகம்,2007.0,200.0,9788183686389.jpg
வீரயுக நாயகன் வேள்பாரி,சு. வெங்கடேசன்,விகடன் பிரசுரம்,2019.0,1800.0,velpari-10004736-550x550-1.jpg
பட்டா முக்கிய அரசாணைகள்-100,அ.பரஞ்சோதி,ராஜாத்தி பதிப்பகம்,,200.0,patta.jpg
அள்ள அள்ளப் பணம் 3,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2007.0,180.0,9788183685818.jpg
எப்படி கதை எழுதுவது?,ரா.கி. ரங்கராஜன்,குமுதம்,2012.0,170.0,1000000021420.jpg
புவனை கக்கிஷம் மாந்திரீகம் (உரையுடன்),திருமூலர்,தாமரை நூலகம்,2012.0,100.0,
மஹாபாரதம் பேசுகிறது,சோ,அல்லயன்ஸ்,2010.0,1150.0,1000000004180.jpg
வைசம்பாயனம்,டாக்டர் வை. கணபதி ஸ்தபதி,திருமகள் நிலையம்,2012.0,120.0,vaisam.jpg
சங்கதாரா,காலச்சக்கரம் நரசிம்மா,Dialforbooks,,325.0,download-1.jpg
மிர்தாதின் புத்தகம் (ஓஷோ பாராட்டிய நூல்),"மிகெய்ல் நைமி, தமிழில்: கவிஞர் புவியரசு",கண்ணதாசன் பதிப்பகம்,2016.0,275.0,mirthathin-puthagam-3710687-1000x1000h.jpg
ஒரு மனிதன் ஒரு வீடு ஒரு உலகம்,ஜெயகாந்தன்,மீனாட்சி புத்தக நிலையம்,2011.0,350.0,1000000004024.jpg
ராமாயணம் (சக்கரவர்த்தி திருமகன்),ராஜாஜி,வானதி பதிப்பகம்,1973.0,260.0,ramayanam-rajaji-10015158-1000x1000h.jpg
ஏணிப்படிகளில் மாந்தர்கள்,சிவா,நர்மதா பதிப்பகம்,2011.0,450.0,71S4NfCXLqL._SL1228.jpg
வேங்கையின் மைந்தன்,,தமிழ்ப் புத்தகாலயம்,2010.0,600.0,1000000003709.jpg
சுஜாதாவின் மர்மக் கதைகள்,சுஜாதா,உயிர்மை பதிப்பகம்,2016.0,360.0,91phkBgNSNL._SL1500.jpg
போலி அறிவியல் மாற்று மருத்துவம் மூடநம்பிக்கை,டாக்டர் சட்வா,நிகர்மொழி பதிப்பகம்,2021.0,120.0,poli.jpg
அருள்மிகு கருப்பசாமி ஒரு நடமாடும் தெய்வம்,தவத்திரு சுவாமி ஓம்காரனந்தா,ஓம்காரம்,2012.0,1600.0,1000000010146.jpg
தமிழ்நாட்டுப் போர்க்களங்கள்,எஸ். கிருஷ்ணன்,கிழக்கு,2022.0,200.0,Thamizhnattu-Porkalangal_9789390958641_KZK-W.jpg
நீர்வழிப் படூஉம்,தேவிபாரதி,தன்னறம் நூல்வெளி,2022.0,200.0,neervazhi-padooum-thannaram_FrontImage_773.jpg
ISROvin Kathai/இஸ்ரோவின் கதை: வியப்பூட்டும் விண்வெளிப் பாய்ச்சல்,ஹரிஹரசுதன் தங்கவேலு,கிழக்கு,2021.0,180.0,9788194865391.jpg
சுத்த திருக்கணித பஞ்சாங்கம் 1951 முதல் 2000 வரை,எஸ்.எம். சதாசிவம்,கற்பகம் புத்தகாலயம்,2012.0,900.0,WhatsAppImage2024-06-05at1.48.42PM.jpg
இலக்கியத் திறனாய்வியல்,டாக்டர் தா.ஏ. ஞானமூர்த்தி,ஐந்திணை,2012.0,350.0,1000000010108.jpg
வணக்கம் வள்ளுவ,ஈரோடு தமிழன்பன்,பூம்புகார் பதிப்பகம்,,180.0,vanakkam-valluva-nool-vimarsanam.jpg
இந்திய அரசியலமைப்பு,டாக்டர் க.வெங்கடேசன்,வர்த்தமானன் பதிப்பகம்,2015.0,425.0,51D4q8dUPSS._SX320_BO1204203200.jpg
Pakistan India Pirivinai/பாகிஸ்தான் - இந்தியப் பிரிவினை,B.R.மகாதேவன்,கிழக்கு,2022.0,500.0,Pakistan-India-Pirivinai.jpg
ஆகட்டும் பார்க்கலாம் காமராஜர் வாழ்க்கை நிகழ்வுகள்,வீரபாண்டியன்,My Store,,300.0,
உனக்கு படிக்கத் தெரியாது,கமலாலயன்,வாசல்,2011.0,140.0,86499512_522784511954636_3245847686284312576_n.jpg
ரப்பர்,ஜெயமோகன்,My Store,,190.0,1000000001027.jpg
Alla Alla Panam 7 - Thangam/அள்ள அள்ளப் பணம்-7 : தங்கம்-வெள்ளி-பிட்காயின்,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2021.0,200.0,9788194932109.jpg
கோபல்ல கிராமம்,,அன்னம் அகரம்,,170.0,1000000000153.jpg
உடையார் பாகம் 1,பாலகுமாரன்,திருமகள் நிலையம்,2002.0,450.0,1000000002124.jpg
மூணாறிலிருந்து மெரினா வரை,டிஜிபி வால்டர் ஐ.தேவாரம்,வால்டர் ஐ.தேவாரம்,2024.0,500.0,WhatsAppImage2024-03-14at11.51.50AM.jpg
ஜோதிடம் புரியாத புதிர்!,நடிகர் ராஜேஷ்,கற்பகம் புத்தகலாயம்,2020.0,300.0,jothidam-puriyatha-puthir-10018013-1000x1000h.png
இராமகாவியம்,திருமுருக கிருபானந்த வாரியார்,குகஸ்ரீ வாரியார் பதிப்பகம்,,185.0,1000000022880.jpg
எழுதழல் (வெண்முரசு நாவல்-15)- மகாபாரதம் நாவல் வடிவில் (செம்பதிப்பு),ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,,1700.0,9788184939286.jpg
Venmurasu - Imaikkanam-Classic Edition/இமைக்கணம் (வெண்முரசு நாவல்-17)- மகாபாரதம் நாவல் வடிவில் (செம்பதிப்பு),ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2022.0,900.0,Web-Imaikkanam-vp.jpg
இந்தியாவின் இருண்டகாலம்,சசி தரூர்|தமிழில்:ஜே. கே. ராஜசேகரன்,கிழக்கு பதிப்பகம்,2017.0,500.0,9788184938845.jpg
திராவிட இயக்க வரலாறு - முதல் பாகம்,ஆர்.முத்துக்குமார்,கிழக்கு பதிப்பகம்,2010.0,400.0,9788184935981.jpg
ஜீவன் லீலா,தமிழில்-பி.எம்.கிருஷ்ணசாமி,சாகித்ய அகாடமி,2022.0,520.0,Jeevan-Leela.jpg
1877 Thathu Varuda Pancham/1877 : தாது வருடப் பஞ்சம்,வில்லியம் டிக்பி தமிழில் வானதி,கிழக்கு பதிப்பகம்,2022.0,230.0,81CvRC2uAXL._SL1500.jpg
முதலாவிண் செம்பதிப்பு-26,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2022.0,400.0,Web-Mudhalaavin.jpg
அந்தக் காலப் பக்கங்கள் பாகம்-2,அரவிந்த் சுவாமிநாதன்,சுவாசம்,,160.0,WhatsApp-Image-2022-01-13-at-9.36.14-AM.jpg
ஹோமரின் இலியட்,,கிழக்கு,2007.0,530.0,9788183682800.jpg
குடியரிமை சட்ட திருத்தம் 360° பார்வை,SG Suryah,Footprints Publications LLP,2020.0,100.0,IMG_20201014_171643-scaled.jpg
India Naagarigam / இந்திய நாகரிகம்,நமித் அரோரா தமிழில்:வ.ரங்காசாரி,கிழக்கு,2022.0,400.0,India-Naagarigam-2.jpg
முறிந்த மன்ங்கள் (மனவியல் நூல்),டாக்டர் டி.ஆர். சுரேஷ்,விழிகள் பதிப்பகம்,2012.0,150.0,
கல்லெழுத்துக்கலை,நடன. காசிநாதன்,மணிவாசகர் பதிப்பகம்,2012.0,175.0,
சிலப்பதிகார மூலமும் அரும்பதவுரையும் அடியார்க்கு நல்லாருரையும்,டாக்டர்உ.வே.சாமிநாதையர்,Dialforbooks,,500.0,
மண்ணில் உப்பானவர்கள்,சித்ரா பாலசுப்ரமணியன்,தன்னறம் நூல்வெளி,2021.0,200.0,1000000031165.jpg
வென்று மண்கொண்டான்,அ.அமுல்ராஜ்,திரௌபதி பதிப்பகம்,2021.0,150.0,drr.jpg
குமரித்துறைவி,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2021.0,195.0,51-9tqm6z-S.jpg
கல்வெட்டுகளில் தேவதாசி,முனைவர் எஸ்.சாந்தினிபீ,தமிழ் மரபு அறக்கட்டளை,2022.0,150.0,kalvettil-devadaasi-10020608-550x550h.jpg
சந்திரவதனா 1,எஸ். பாலசுப்ரமணியம்,கலைஞன் பதிப்பகம்,2012.0,180.0,1627038190-1.jpg
பாரத வரலாற்றில் ஆறு பொற்காலங்கள்,வீர சாவர்க்கர்,விஜய பாரதம்,2021.0,600.0,1000000031282.jpg
ஓலைச்சுவடி,டாக்டர் வெங்கானூர் பாலகிருஷ்ணன்,Addone Publishing Group,2013.0,310.0,1000000015390.jpg
நந்திவர்மன் காதலி,ஜெகசிற்பியன்,வானதி பதிப்பகம்,,150.0,
தமிழக அந்தணர் வரலாறு இரண்டு தொகுதிகள்,,எல் கே எம்,2004.0,400.0,
Aanmiga Arasiyal / ஆன்மிக அரசியல்,ஆர்.ரங்கராஜ் பாண்டே,கிழக்கு,2022.0,200.0,WhatsApp-Image-2022-06-30-at-3.04.48-PM.jpg
கடல்வீரன்,விக்டர் ஹ்யுகோ,சந்தியா பதிப்பகம்,,100.0,1000000001787.jpg
தந்த்ரா ரகசியங்கள் - பாகம் 1,ஓஷோ,கண்ணதாசன் பதிப்பகம்,2017.0,700.0,8438.jpg
சோழ நிலா,மு.மேத்தா,கவிதா பப்ளிகேஷன்,,250.0,1000000001052.jpg
உச்சம் தொடு-Uchcham Thodu,சோம. வள்ளியப்பன்,கிழக்கு பதிப்பகம்,2023.0,190.0,Kizhakku2.jpg
மூலிகைக் கலைக்களஞ்சியம்,டாக்டர் என்.கே. சண்முகம்,சந்தியா பதிப்பகம்,2009.0,500.0,1000000001853.jpg
Thiruvalluvar/திருவள்ளுவர்,ஜனனி ரமேஷ்,கிழக்கு பதிப்பகம்,2021.0,375.0,Thiruvalluvar-Front.jpg
Dalithgal Netru Indru Naalai/தலித்துகள் - நேற்று இன்று நாளை,ஆனந்த் டெல்டும்டே,கிழக்கு,2020.0,225.0,9789351350415.jpg
தேவார மாண்பும் ஓதுவார் மரபும்,குடவாயில் பாலசுப்ரமணியம்,அன்னம் அகரம் பதிப்பகம்,2021.0,800.0,1000000031162.jpg
எத்தனை கோடி உயிர்கள் எனக்குள்,க.மணி,அபயம் பப்ளிஷர்ஸ்,,120.0,KU_da36a77a-fe62-47c2-81d5-3a346dcb887e.jpg
கே.சந்துரு நானும் நீதிபதி ஆனேன்- சுயசரிதை,கே.சந்துரு,அருஞ்சொல்,2022.0,600.0,WhatsApp-Image-2022-01-31-at-3.22.26-PM-1.jpg
அடுத்த வினாடி,நாகூர் ரூமி,கிழக்கு பதிப்பகம்,2006.0,200.0,9788183680035.jpg
கழிவறை இருக்கை,லதா,Knowrap Imprints,2020.0,225.0,toilet-seat-10017129-550x550h.jpg
கல்பொருசிறுநுரை – செம்பதிப்பு-25,ஜெயமோகன்,விஷ்ணுபுரம் பதிப்பகம்,2022.0,1500.0,Web-Kalporusirunurai.jpg
காதல் etc,ராஜசங்கீதன்,வாசகசாலை பதிப்பகம்,2022.0,130.0,Kathal-etc.jpg
சோர்பா எனும் கிரேக்கன்,"நீகாஸ் கசந்த்சாகீஸ், தமிழில்- கோ.கமலக்கண்ணன்",தமிழினி வெளியீடு,,460.0,Sorba.jpg
நீங்கள் இன்னும் ஏன் கோடீஸ்வரர் ஆகவில்லை,இராம்குமார் சிங்காரம்,தாய் வெளியீடு,,200.0,20210826_165745-scaled.jpg
சிகரம்,இசைக்கவி கலைமாமணி ரமணன்,Blue Cean Publishers,2019.0,600.0,1000000030504.jpg
விட்டல் ராவ் கதைகள்,விட்டல் ராவ்,கலைஞன்,,140.0,1000000028215.jpg
சித்தர் பாடல்கள் - மூலமும் உரையும்,முனைவர் தமிழ்ப்பிரியன்,Dialforbooks,2015.0,990.0,siddhar-paadalgal-moolamum-uraiyum-10011692-550x550h.jpg
ஆன்மாவின் பயணங்கள்,ப.முத்துக்குமாரசுவாமி,Dialforbooks,,255.0,aanmavin-payanangal_FrontImage_378.jpg
பிருஹத் பராசர ஹோர சாஸ்திரம்-இரண்டு தொகுதிகள்,அல்லூர்வெங்கட்டராமய்யர்,ஆனந்த நிலையம்,,1600.0,product1613055496.jpg
கிறித்துவ வரலாற்றில் மறைக்கப்பட்டனவும் மாற்றப்பட்டனவும் உலகளாவிய தாக்கமும்,உமரி காசிவேலு,எல் கே எம்,2015.0,350.0,1000000025220.jpg
அபூர்வ ராமாயணம் (தொகுதி 2) அனுமன் கதைகள்,திருப்பூர் கிருஷ்ணன்,திருப்பூர் குமரன் பதிப்பகம்,,260.0,1000000025095.jpg
பாலகுமாரன் சிறுகதைகள்,பாலகுமாரன்,திருமகள் நிலையம்,2018.0,385.0,1000000026803.jpg
செல்லாத பணம்,இமையம்,க்ரியா,2018.0,375.0,1000000026379.jpg
தன்மீட்சி,ஜெயமோகன்,தன்னறம்,2018.0,200.0,1000000027688.jpg
இதழியல்,முனைவர் சு. சக்திவேல்,Dialforbooks,,140.0,
வண்டமிழில் வாழ்வியல் சடங்குகள்,மு.பெ. சத்தியவேல்முருகனார்,உமா பதிப்பகம்,2012.0,180.0,
மேடைப் பேச்சுக் கலை,டேல் கார்னகி,கண்ணதாசன்,,180.0,
திறனாய்வுக்கலை,முனைவர் தி.சு. நடராசன்,நியூ செஞ்சுரி புக் ஹவுஸ்,2012.0,270.0,
சந்திரவதனா 4,எஸ். பாலசுப்ரமணியம்,கலைஞன் பதிப்பகம்,2012.0,125.0,1627038190-1_32bdd580-6c15-409b-b310-a3bbceee1ccb.jpg
கோரக்கர் மலை வாகடம் உரைநடை,தாமரை நூலகம்,தாமரை நூலகம்,2012.0,120.0,kkm.jpg
சந்திரவதனா 2,எஸ். பாலசுப்ரமணியம்,கலைஞன் பதிப்பகம்,2012.0,180.0,1627038190.jpg
சந்திரவதனா 3,எஸ். பாலசுப்ரமணியம்,கலைஞன் பதிப்பகம்,2012.0,140.0,1627038190-1_d5b3480a-1271-4402-b7c9-3a07dd6aa3ca.jpg
யவன ராணி (இரண்டு பாகங்கள்),சாண்டில்யன்,வானதி பதிப்பகம்,2000.0,780.0,1000000005677.jpg
கலை இலக்கிய சங்கதிகள்,விட்டல் ராவ்,ஜெய்ரிகி பதிப்பகம்,2024.0,250.0,WhatsAppImage2024-05-28at3.16.53PM.jpg
தந்த்ரா ரகசியங்கள் - பாகம் 3,ஓஷோ,கண்ணதாசன் பதிப்பகம்,2011.0,650.0,thanthira-ragasiyangal-paagam-3-3710163-1000x1000w.png
தமிழ்நாடு அரசு அலுவலக நடைமுறை விதிகள்,டாக்டர் ஜி. பாலன்,Dialforbooks,,120.0,
கம்பன் காட்டும் கும்பகர்ணன்,புலவர் அ. அருணகிரி,வானதி பதிப்பகம்,,120.0,
இளமையின் ரகசியம் (யோகாசனப் படங்களுடன்),யோகி N. ராஜன்,Dialforbooks,,320.0,
நானும் இந்த நூற்றாண்டும் கவிஞர் வாலி,கவிஞர் வாலி,வாலி பதிப்பகம்,2020.0,550.0,nanum-1.jpg
ஏழு தலைமுறைகள்,அலெக்ஸ் ஹேலி,சிந்தன் புக்ஸ்,2016.0,300.0,1000000004016.jpg
கோரக்கர் அருளிய சந்திரரேகை,கோராக்கர்,சங்கர் பதிப்பகம்,2010.0,220.0,1000000004815.jpg
சயாம் மரண ரயில்,சண்முகம்,தமிழோசை பதிப்பகம்,2010.0,300.0,1000000004077.jpg
யாருக்கும் வெட்கமில்லை,சோ,அல்லயன்ஸ்,2010.0,120.0,1000000004201.jpg
